flow_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,duration,packets_count,fwd_packets_count,bwd_packets_count,total_payload_bytes,fwd_total_payload_bytes,bwd_total_payload_bytes,payload_bytes_max,payload_bytes_min,payload_bytes_mean,payload_bytes_std,payload_bytes_variance,fwd_payload_bytes_max,fwd_payload_bytes_min,fwd_payload_bytes_mean,fwd_payload_bytes_std,fwd_payload_bytes_variance,bwd_payload_bytes_max,bwd_payload_bytes_min,bwd_payload_bytes_mean,bwd_payload_bytes_std,bwd_payload_bytes_variance,total_header_bytes,max_header_bytes,min_header_bytes,mean_header_bytes,std_header_bytes,fwd_total_header_bytes,fwd_max_header_bytes,fwd_min_header_bytes,fwd_mean_header_bytes,fwd_std_header_bytes,bwd_total_header_bytes,bwd_max_header_bytes,bwd_min_header_bytes,bwd_mean_header_bytes,bwd_std_header_bytes,fwd_avg_segment_size,bwd_avg_segment_size,avg_segment_size,fwd_init_win_bytes,bwd_init_win_bytes,active_min,active_max,active_mean,active_std,idle_min,idle_max,idle_mean,idle_std,bytes_rate,fwd_bytes_rate,bwd_bytes_rate,packets_rate,bwd_packets_rate,fwd_packets_rate,down_up_rate,avg_fwd_bytes_per_bulk,avg_fwd_packets_per_bulk,avg_fwd_bulk_rate,avg_bwd_bytes_per_bulk,avg_bwd_packets_bulk_rate,avg_bwd_bulk_rate,fwd_bulk_state_count,fwd_bulk_total_size,fwd_bulk_per_packet,fwd_bulk_duration,bwd_bulk_state_count,bwd_bulk_total_size,bwd_bulk_per_packet,bwd_bulk_duration,fin_flag_counts,psh_flag_counts,urg_flag_counts,ece_flag_counts,syn_flag_counts,ack_flag_counts,cwr_flag_counts,rst_flag_counts,fwd_fin_flag_counts,fwd_psh_flag_counts,fwd_urg_flag_counts,fwd_ece_flag_counts,fwd_syn_flag_counts,fwd_ack_flag_counts,fwd_cwr_flag_counts,fwd_rst_flag_counts,bwd_fin_flag_counts,bwd_psh_flag_counts,bwd_urg_flag_counts,bwd_ece_flag_counts,bwd_syn_flag_counts,bwd_ack_flag_counts,bwd_cwr_flag_counts,bwd_rst_flag_counts,packets_IAT_mean,packet_IAT_std,packet_IAT_max,packet_IAT_min,packet_IAT_total,fwd_packets_IAT_mean,fwd_packets_IAT_std,fwd_packets_IAT_max,fwd_packets_IAT_min,fwd_packets_IAT_total,bwd_packets_IAT_mean,bwd_packets_IAT_std,bwd_packets_IAT_max,bwd_packets_IAT_min,bwd_packets_IAT_total,subflow_fwd_packets,subflow_bwd_packets,subflow_fwd_bytes,subflow_bwd_bytes,label
192.168.10.9_1858_205.174.165.73_8080_TCP_2017-07-07 09:05:45.218302,2017-07-07 09:05:45.218302,192.168.10.9,1858,205.174.165.73,8080,TCP,0.0816760063171386,8,4,4,322,194,128,194,0,40.25,71.64103224,5132.4375,194,0,40.25,71.64103224,7056.75,194,0,40.25,71.64103224,3072.0,184,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,48.5,32.0,40.25,8192,29200,0,0,0,0,0,0,0,0,3942.406277183908,2375.238564514528,1567.1677126693794,97.9479820418362,48.973991020918106,48.973991020918106,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.011668,0.02749896,0.0790231227874755,4.911422729492188e-05,0.0816760063171386,0.02699463,0.03774819,0.0803778171539306,4.911422729492188e-05,0.0809838771820068,0.02708236,0.03672967,0.0790231227874755,0.0006420612335205,0.0812470912933349,0.0,0.0,0.0,0.0,Botnet_ARES
192.168.10.9_1859_205.174.165.73_8080_TCP_2017-07-07 09:05:55.311477,2017-07-07 09:05:55.311477,192.168.10.9,1859,205.174.165.73,8080,TCP,0.0799009799957275,8,4,4,322,194,128,194,0,40.25,71.64103224,5132.4375,194,0,40.25,71.64103224,7056.75,194,0,40.25,71.64103224,3072.0,184,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,48.5,32.0,40.25,8192,29200,0,0,0,0,0,0,0,0,4029.988118008289,2428.005263644746,1601.9828543635435,100.12392839772149,50.061964198860736,50.061964198860736,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01141443,0.02680339,0.0770649909973144,4.00543212890625e-05,0.0799009799957275,0.02644165,0.03685841,0.0785658359527587,4.00543212890625e-05,0.0793249607086181,0.02643967,0.03579955,0.0770649909973144,0.0006589889526367,0.0793190002441406,0.0,0.0,0.0,0.0,Botnet_ARES
192.168.10.9_1860_205.174.165.73_8080_TCP_2017-07-07 09:06:05.417740,2017-07-07 09:06:05.417740,192.168.10.9,1860,205.174.165.73,8080,TCP,0.0740997791290283,8,4,4,322,194,128,194,0,40.25,71.64103224,5132.4375,194,0,40.25,71.64103224,7056.75,194,0,40.25,71.64103224,3072.0,184,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,48.5,32.0,40.25,8192,29200,0,0,0,0,0,0,0,0,4345.492034993903,2618.091474499432,1727.4005604944707,107.96253503090442,53.98126751545221,53.98126751545221,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01058568,0.02468954,0.0710580348968505,9.608268737792967e-05,0.0740997791290283,0.02445459,0.03403761,0.0725898742675781,9.608268737792967e-05,0.0733637809753418,0.02450864,0.03291788,0.0710580348968505,0.0007390975952148,0.0735259056091308,0.0,0.0,0.0,0.0,Botnet_ARES
192.168.10.9_1861_205.174.165.73_8080_TCP_2017-07-07 09:06:15.497713,2017-07-07 09:06:15.497713,192.168.10.9,1861,205.174.165.73,8080,TCP,0.0936329364776611,8,4,4,322,194,128,194,0,40.25,71.64103224,5132.4375,194,0,40.25,71.64103224,7056.75,194,0,40.25,71.64103224,3072.0,184,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,48.5,32.0,40.25,8192,29200,0,0,0,0,0,0,0,0,3438.960819912152,2071.9204939843403,1367.040325927812,85.44002037048826,42.72001018524413,42.72001018524413,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01337613,0.03155973,0.0906782150268554,7.486343383789062e-05,0.0936329364776611,0.03103399,0.04315703,0.0920650959014892,7.486343383789062e-05,0.0931019783020019,0.0309337,0.04224669,0.0906782150268554,0.0007159709930419,0.0928010940551757,0.0,0.0,0.0,0.0,Botnet_ARES
192.168.10.9_1991_205.174.165.73_8080_TCP_2017-07-07 09:06:25.591360,2017-07-07 09:06:25.591360,192.168.10.9,1991,205.174.165.73,8080,TCP,0.0748169422149658,8,4,4,322,194,128,194,0,40.25,71.64103224,5132.4375,194,0,40.25,71.64103224,7056.75,194,0,40.25,71.64103224,3072.0,184,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,48.5,32.0,40.25,8192,29200,0,0,0,0,0,0,0,0,4303.838014053314,2592.9955736842944,1710.842440369019,106.92765252306368,53.46382626153184,53.46382626153184,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01068813,0.02502628,0.0719850063323974,4.601478576660156e-05,0.0748169422149658,0.02475262,0.03450167,0.0735440254211425,4.601478576660156e-05,0.0742578506469726,0.02476199,0.03339411,0.0719850063323974,0.0006599426269531,0.0742859840393066,0.0,0.0,0.0,0.0,Botnet_ARES
192.168.10.9_1993_205.174.165.73_8080_TCP_2017-07-07 09:06:35.668879,2017-07-07 09:06:35.668879,192.168.10.9,1993,205.174.165.73,8080,TCP,0.0812630653381347,8,4,4,322,194,128,194,0,40.25,71.64103224,5132.4375,194,0,40.25,71.64103224,7056.75,194,0,40.25,71.64103224,3072.0,184,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,48.5,32.0,40.25,8192,29200,0,0,0,0,0,0,0,0,3962.439746275401,2387.30841856344,1575.1313277119605,98.44570798199751,49.222853990998765,49.222853990998765,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01160901,0.027126,0.0780489444732666,7.009506225585938e-05,0.0812630653381347,0.02681931,0.03733673,0.0796198844909668,7.009506225585938e-05,0.0804579257965087,0.02686866,0.03619312,0.0780489444732666,0.0006899833679199,0.0806059837341308,0.0,0.0,0.0,0.0,Botnet_ARES
192.168.10.15_51930_205.174.165.73_8080_TCP_2017-07-07 09:06:54.961923,2017-07-07 09:06:54.961923,192.168.10.15,51930,205.174.165.73,8080,TCP,0.0710790157318115,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072.0,184,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,48.75,32.0,40.375,8192,29200,0,0,0,0,0,0,0,0,4544.238502383212,2743.425721253023,1800.8127811301897,112.55079882063684,56.27539941031842,56.27539941031842,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01015415,0.02367657,0.0681431293487548,5.507469177246094e-05,0.0710790157318115,0.02350736,0.03276427,0.0698418617248535,5.507469177246094e-05,0.0705220699310302,0.02350465,0.03156757,0.0681431293487548,0.0006179809570312,0.0705139636993408,0.0,0.0,0.0,0.0,Botnet_ARES
192.168.10.15_52040_205.174.165.73_8080_TCP_2017-07-07 09:07:15.158578,2017-07-07 09:07:15.158578,192.168.10.15,52040,205.174.165.73,8080,TCP,0.0990421772003173,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072.0,184,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,48.75,32.0,40.375,8192,29200,0,0,0,0,0,0,0,0,3261.2368702953445,1968.8581724693256,1292.3786978260189,80.77366861412618,40.38683430706309,40.38683430706309,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.01414888,0.03346967,0.0961289405822753,4.8160552978515625e-05,0.0990421772003173,0.03276873,0.0458391,0.0975940227508544,4.8160552978515625e-05,0.0983061790466308,0.03281101,0.04477473,0.0961289405822753,0.0006098747253417,0.0984330177307128,0.0,0.0,0.0,0.0,Botnet_ARES
192.168.10.15_52093_205.174.165.73_8080_TCP_2017-07-07 09:07:25.332394,2017-07-07 09:07:25.332394,192.168.10.15,52093,205.174.165.73,8080,TCP,0.0670890808105468,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072.0,184,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,48.75,32.0,40.375,8192,29200,0,0,0,0,0,0,0,0,4814.494342412009,2906.583271734804,1907.9110706772049,119.2444419173253,59.62222095866265,59.62222095866265,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.00958415,0.02144226,0.0620958805084228,9.512901306152344e-05,0.0670890808105468,0.02209202,0.02943801,0.0637209415435791,0.0008661746978759,0.0662760734558105,0.02210601,0.02827836,0.0620958805084228,0.0017850399017333,0.0663180351257324,0.0,0.0,0.0,0.0,Botnet_ARES
192.168.10.15_52140_205.174.165.73_8080_TCP_2017-07-07 09:07:55.501158,2017-07-07 09:07:55.501158,192.168.10.15,52140,205.174.165.73,8080,TCP,0.0646328926086425,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072.0,184,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,48.75,32.0,40.375,8192,29200,0,0,0,0,0,0,0,0,4997.455428086613,3017.039654727213,1980.4157733594009,123.77598583496255,61.88799291748128,61.88799291748128,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.00923327,0.02135908,0.0615458488464355,4.0531158447265625e-06,0.0646328926086425,0.021281,0.0294736,0.0629599094390869,4.0531158447265625e-06,0.0638430118560791,0.02128132,0.02847512,0.0615458488464355,0.0005791187286376,0.0638439655303955,0.0,0.0,0.0,0.0,Botnet_ARES
192.168.10.15_52142_205.174.165.73_8080_TCP_2017-07-07 09:08:05.568448,2017-07-07 09:08:05.568448,192.168.10.15,52142,205.174.165.73,8080,TCP,0.1468908786773681,8,4,4,323,195,128,195,0,40.375,71.90955691,5170.984375,195,0,40.375,71.90955691,7129.6875,195,0,40.375,71.90955691,3072.0,184,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,92,32,20,23.0,5.19615242,48.75,32.0,40.375,8192,29200,0,0,0,0,0,0,0,0,2198.911211562964,1327.5160565163403,871.3951550466236,54.46219719041397,27.231098595206987,27.231098595206987,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,0,0,2,7,0,0,1,1,0,0,1,3,0,0,1,1,0,0,1,4,0,0,0.02098441,0.05032756,0.144258975982666,2.86102294921875e-06,0.1468908786773681,0.04879061,0.06857308,0.1457669734954834,2.86102294921875e-06,0.146371841430664,0.04880428,0.06749779,0.144258975982666,0.0005989074707031,0.1464128494262695,0.0,0.0,0.0,0.0,Botnet_ARES
