flow_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,duration,packets_count,fwd_packets_count,bwd_packets_count,total_payload_bytes,fwd_total_payload_bytes,bwd_total_payload_bytes,payload_bytes_max,payload_bytes_min,payload_bytes_mean,payload_bytes_std,payload_bytes_variance,fwd_payload_bytes_max,fwd_payload_bytes_min,fwd_payload_bytes_mean,fwd_payload_bytes_std,fwd_payload_bytes_variance,bwd_payload_bytes_max,bwd_payload_bytes_min,bwd_payload_bytes_mean,bwd_payload_bytes_std,bwd_payload_bytes_variance,total_header_bytes,max_header_bytes,min_header_bytes,mean_header_bytes,std_header_bytes,fwd_total_header_bytes,fwd_max_header_bytes,fwd_min_header_bytes,fwd_mean_header_bytes,fwd_std_header_bytes,bwd_total_header_bytes,bwd_max_header_bytes,bwd_min_header_bytes,bwd_mean_header_bytes,bwd_std_header_bytes,fwd_avg_segment_size,bwd_avg_segment_size,avg_segment_size,fwd_init_win_bytes,bwd_init_win_bytes,active_min,active_max,active_mean,active_std,idle_min,idle_max,idle_mean,idle_std,bytes_rate,fwd_bytes_rate,bwd_bytes_rate,packets_rate,bwd_packets_rate,fwd_packets_rate,down_up_rate,avg_fwd_bytes_per_bulk,avg_fwd_packets_per_bulk,avg_fwd_bulk_rate,avg_bwd_bytes_per_bulk,avg_bwd_packets_bulk_rate,avg_bwd_bulk_rate,fwd_bulk_state_count,fwd_bulk_total_size,fwd_bulk_per_packet,fwd_bulk_duration,bwd_bulk_state_count,bwd_bulk_total_size,bwd_bulk_per_packet,bwd_bulk_duration,fin_flag_counts,psh_flag_counts,urg_flag_counts,ece_flag_counts,syn_flag_counts,ack_flag_counts,cwr_flag_counts,rst_flag_counts,fwd_fin_flag_counts,fwd_psh_flag_counts,fwd_urg_flag_counts,fwd_ece_flag_counts,fwd_syn_flag_counts,fwd_ack_flag_counts,fwd_cwr_flag_counts,fwd_rst_flag_counts,bwd_fin_flag_counts,bwd_psh_flag_counts,bwd_urg_flag_counts,bwd_ece_flag_counts,bwd_syn_flag_counts,bwd_ack_flag_counts,bwd_cwr_flag_counts,bwd_rst_flag_counts,packets_IAT_mean,packet_IAT_std,packet_IAT_max,packet_IAT_min,packet_IAT_total,fwd_packets_IAT_mean,fwd_packets_IAT_std,fwd_packets_IAT_max,fwd_packets_IAT_min,fwd_packets_IAT_total,bwd_packets_IAT_mean,bwd_packets_IAT_std,bwd_packets_IAT_max,bwd_packets_IAT_min,bwd_packets_IAT_total,subflow_fwd_packets,subflow_bwd_packets,subflow_fwd_bytes,subflow_bwd_bytes,label
192.168.10.9_1039_192.168.10.3_88_TCP_2017-07-03 07:56:46.751722,56:46.8,192.168.10.9,1039,192.168.10.3,88,TCP,0.00096488,17,10,7,3542,600,2942,1471,0,208.3529412,470.900007,221746.8166,1471,0,208.3529412,470.900007,14400,1471,0,208.3529412,470.900007,441600.2041,388,32,20,22.82352941,5.09019004,224,32,20,22.4,4.8,164,32,20,23.42857143,5.42104742,60,420.2857143,208.3529412,8192,8192,0,0,0,0,0,0,0,0,3670922.849,621838.9918,3049083.857,17618.77144,7254.788238,10363.9832,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,15,0,1,2,2,0,0,2,8,0,0,0,2,0,0,2,7,0,1,6.03E-05,0.00017531,0.000733852,9.54E-07,0.00096488,9.74E-05,0.00025045,0.000803947,9.54E-07,0.000876904,0.00015251,0.00026854,0.000747919,9.54E-07,0.000915051,0,0,0,0,Benign
192.168.10.9_1040_192.168.10.3_88_TCP_2017-07-03 07:56:46.752731,56:46.8,192.168.10.9,1040,192.168.10.3,88,TCP,0.001245022,15,8,7,5510,2730,2780,1390,0,367.3333333,609.1876193,371109.5556,1390,0,367.3333333,609.1876193,349354.6875,1390,0,367.3333333,609.1876193,394306.1224,348,32,20,23.2,5.30659966,184,32,20,23,5.19615242,164,32,20,23.42857143,5.42104742,341.25,397.1428571,367.3333333,8192,8192,0,0,0,0,0,0,0,0,4425625.247,2192732.654,2232892.593,12047.98162,5622.391421,6425.590195,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,13,0,1,2,2,0,0,2,6,0,0,0,2,0,0,2,7,0,1,8.89E-05,0.00020368,0.000804186,9.54E-07,0.001245022,0.00015099,0.00029064,0.000861168,9.54E-07,0.00105691,0.00019217,0.00030481,0.000857115,1.19E-06,0.001152992,0,0,0,0,Benign
192.168.10.9_1030_192.168.10.3_445_TCP_2017-07-03 07:56:38.031653,56:38.0,192.168.10.9,1030,192.168.10.3,445,TCP,10.89946103,42,24,18,9854,7458,2396,3072,0,234.6190476,545.9716089,298084.9977,3072,0,234.6190476,545.9716089,500208.1875,3072,0,234.6190476,545.9716089,10555.65432,888,32,20,21.14285714,3.52252229,504,32,20,21,3.31662479,384,32,20,21.33333333,3.77123617,310.75,133.1111111,234.6190476,8192,8192,0,0,0,0,0,0,0,0,904.0814011,684.2540176,219.8273835,3.853401547,1.651457806,2.201943741,0.75,288,4,48318382.08,288,4,48318382.08,1,288,4,5.96E-06,1,288,4,5.96E-06,0,28,0,0,4,40,0,1,0,14,0,0,2,22,0,1,0,14,0,0,2,18,0,0,0.26584051,1.63563448,10.60821795,9.54E-07,10.89946103,0.47388961,2.16111658,10.60821795,9.54E-07,10.89946103,0.64113024,2.54464034,10.81943417,9.54E-07,10.89921403,24,18,7458,7458,Benign
192.168.10.9_1045_192.168.10.3_88_TCP_2017-07-03 07:56:58.361687,56:58.4,192.168.10.9,1045,192.168.10.3,88,TCP,0.000710011,15,8,7,880,466,414,233,0,58.66666667,97.519001,9509.955556,233,0,58.66666667,97.519001,10179.1875,233,0,58.66666667,97.519001,8744.693878,348,32,20,23.2,5.30659966,184,32,20,23,5.19615242,164,32,20,23.42857143,5.42104742,58.25,59.14285714,58.66666667,8192,8192,0,0,0,0,0,0,0,0,1239418.24,656328.2955,583089.9449,21126.44728,9859.008731,11267.43855,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,13,0,1,2,2,0,0,2,6,0,0,0,2,0,0,2,7,0,1,5.07E-05,9.76E-05,0.000392914,9.54E-07,0.000710011,9.50E-05,0.00015371,0.000468016,9.54E-07,0.000664949,0.00010514,0.00016328,0.000458956,9.54E-07,0.000630856,0,0,0,0,Benign
192.168.10.9_1046_192.168.10.3_88_TCP_2017-07-03 07:56:58.378732,56:58.4,192.168.10.9,1046,192.168.10.3,88,TCP,0.001019001,17,10,7,3688,624,3064,1532,0,216.9411765,490.4174057,240509.2318,1532,0,216.9411765,490.4174057,15575.04,1532,0,216.9411765,490.4174057,478984.4898,388,32,20,22.82352941,5.09019004,224,32,20,22.4,4.8,164,32,20,23.42857143,5.42104742,62.4,437.7142857,216.9411765,8192,8192,0,0,0,0,0,0,0,0,3619230.967,612364.4586,3006866.508,16683.00608,6869.473093,9813.53299,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,15,0,1,2,2,0,0,2,8,0,0,0,2,0,0,2,7,0,1,6.37E-05,0.00016295,0.000688791,9.54E-07,0.001019001,0.00010533,0.00022219,0.000729799,9.54E-07,0.000947952,0.00015799,0.00028106,0.000781775,9.54E-07,0.000947952,0,0,0,0,Benign
192.168.10.9_1047_192.168.10.3_88_TCP_2017-07-03 07:56:58.380030,56:58.4,192.168.10.9,1047,192.168.10.3,88,TCP,0.000967026,19,10,9,6178,3130,3048,1565,0,325.1578947,629.7358062,396567.1856,1565,0,325.1578947,629.7358062,391876,1565,0,325.1578947,629.7358062,401432.8889,428,32,20,22.52631579,4.89218949,224,32,20,22.4,4.8,204,32,20,22.66666667,4.98887652,313,338.6666667,325.1578947,8192,8192,0,0,0,0,0,0,0,0,6388661.27,3236728.679,3151932.592,19647.87377,9306.887574,10340.98619,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,17,0,1,2,2,0,0,2,8,0,0,0,2,0,0,2,9,0,1,5.37E-05,0.00015647,0.000694036,0,0.000967026,0.000103,0.00024776,0.000800848,0,0.000926971,0.00011998,0.00021818,0.000694036,9.54E-07,0.000959873,0,0,0,0,Benign
192.168.10.9_1050_192.168.10.3_88_TCP_2017-07-03 07:56:58.845613,56:58.8,192.168.10.9,1050,192.168.10.3,88,TCP,0.001070976,19,10,9,6082,3082,3000,1541,0,320.1052632,619.9525359,384341.1468,1541,0,320.1052632,619.9525359,379948.96,1541,0,320.1052632,619.9525359,388888.8889,428,32,20,22.52631579,4.89218949,224,32,20,22.4,4.8,204,32,20,22.66666667,4.98887652,308.2,333.3333333,320.1052632,8192,8192,0,0,0,0,0,0,0,0,5678930.75,2877748.203,2801182.547,17740.8228,8403.54764,9337.275156,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,17,0,1,2,2,0,0,2,8,0,0,0,2,0,0,2,9,0,1,5.95E-05,0.00016354,0.000726938,9.54E-07,0.001070976,0.00010822,0.00026217,0.000843048,9.54E-07,0.00097394,0.00012851,0.00022911,0.000726938,9.54E-07,0.001028061,0,0,0,0,Benign
192.168.10.9_1052_192.168.10.3_88_TCP_2017-07-03 07:56:58.852248,56:58.9,192.168.10.9,1052,192.168.10.3,88,TCP,0.001151085,15,8,7,5632,2796,2836,1418,0,375.4666667,622.6624411,387708.5156,1418,0,375.4666667,622.6624411,366450.75,1418,0,375.4666667,622.6624411,410351.8367,348,32,20,23.2,5.30659966,184,32,20,23,5.19615242,164,32,20,23.42857143,5.42104742,349.5,405.1428571,375.4666667,8192,8192,0,0,0,0,0,0,0,0,4892775.503,2429012.838,2463762.664,13031.18476,6081.219553,6949.965203,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,13,0,1,2,2,0,0,2,6,0,0,0,2,0,0,2,7,0,1,8.22E-05,0.00017638,0.000691891,9.54E-07,0.001151085,0.00013658,0.00028677,0.000836849,1.91E-06,0.000956059,0.00019133,0.00025915,0.000756025,9.54E-07,0.001147985,0,0,0,0,Benign
192.168.10.9_1053_192.168.10.3_88_TCP_2017-07-03 07:56:58.853401,56:58.9,192.168.10.9,1053,192.168.10.3,88,TCP,0.000802994,18,9,9,5188,4930,258,2465,0,288.2222222,656.4142963,430879.7284,2465,0,288.2222222,656.4142963,724145.0617,2465,0,288.2222222,656.4142963,2876.222222,408,32,20,22.66666667,4.98887652,204,32,20,22.66666667,4.98887652,204,32,20,22.66666667,4.98887652,547.7777778,28.66666667,288.2222222,8192,8192,0,0,0,0,0,0,0,0,6460822.195,6139524.561,321297.6342,22416.11401,11208.05701,11208.05701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,16,0,1,2,2,0,0,2,7,0,0,0,2,0,0,2,9,0,1,4.72E-05,0.00010577,0.000458956,0,0.000802994,9.29E-05,0.00018282,0.000550032,0,0.000743151,0.00010011,0.00014194,0.00047183,9.54E-07,0.000800848,0,0,0,0,Benign
192.168.10.9_1051_192.168.10.3_389_TCP_2017-07-03 07:56:58.849193,56:58.8,192.168.10.9,1051,192.168.10.3,389,TCP,0.077030897,23,12,11,5124,4104,1020,1660,0,222.7826087,450.7677467,203191.5614,1660,0,222.7826087,450.7677467,352761.6667,1660,0,222.7826087,450.7677467,7604.92562,508,32,20,22.08695652,4.54841629,264,32,20,22,4.47213595,244,32,20,22.18181818,4.6283353,342,92.72727273,222.7826087,8192,8192,0,0,0,0,0,0,0,0,66518.76312,53277.32316,13241.43997,298.5814894,142.7998428,155.7816467,0.916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,21,0,1,0,8,0,0,2,10,0,0,0,6,0,0,2,11,0,1,0.0035014,0.0155336,0.074677944,1.91E-06,0.077030897,0.00699672,0.02144893,0.074815989,1.91E-06,0.076963902,0.00769889,0.02235207,0.074748039,2.86E-06,0.076988935,0,0,0,0,Benign
192.168.10.9_1051_192.168.10.3_389_TCP_2017-07-03 07:56:58.926226,56:58.9,192.168.10.9,1051,192.168.10.3,389,TCP,2.15E-06,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20,20,0,20,20,20,20,0,20,20,20,20,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,932067.5556,466033.7778,466033.7778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2.15E-06,0,2.15E-06,2.15E-06,2.15E-06,1499083019,0,1499083019,1499083019,1499083019,1499083019,0,1499083019,1499083019,1499083019,0,0,0,0,Benign
192.168.10.9_1051_192.168.10.3_389_TCP_2017-07-03 07:56:58.926274,56:58.9,192.168.10.9,1051,192.168.10.3,389,TCP,1.79E-05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20,20,0,20,20,20,20,0,20,20,20,20,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,111848.1067,55924.05333,55924.05333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.79E-05,0,1.79E-05,1.79E-05,1.79E-05,1499083019,0,1499083019,1499083019,1499083019,1499083019,0,1499083019,1499083019,1499083019,0,0,0,0,Benign
192.168.10.9_1055_192.168.10.3_88_TCP_2017-07-03 07:56:59.719176,56:59.7,192.168.10.9,1055,192.168.10.3,88,TCP,0.00117898,19,10,9,6140,3104,3036,1552,0,323.1578947,625.8411824,391677.1856,1552,0,323.1578947,625.8411824,385392.64,1552,0,323.1578947,625.8411824,398278.2222,428,32,20,22.52631579,4.89218949,224,32,20,22.4,4.8,204,32,20,22.66666667,4.98887652,310.4,337.3333333,323.1578947,8192,8192,0,0,0,0,0,0,0,0,5207892.125,2632784.553,2575107.572,16115.6271,7633.718099,8481.908999,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,17,0,1,2,2,0,0,2,8,0,0,0,2,0,0,2,9,0,1,6.55E-05,0.00018437,0.000818968,9.54E-07,0.00117898,0.00012366,0.00026706,0.000874996,9.54E-07,0.001112938,0.00014099,0.0002589,0.000818968,9.54E-07,0.001127958,0,0,0,0,Benign
192.168.10.9_1056_192.168.10.3_88_TCP_2017-07-03 07:56:59.720424,56:59.7,192.168.10.9,1056,192.168.10.3,88,TCP,0.000658989,15,8,7,5614,2794,2820,1410,0,374.2666667,620.6601289,385218.9956,1410,0,374.2666667,620.6601289,365926.6875,1410,0,374.2666667,620.6601289,405734.6939,348,32,20,23.2,5.30659966,184,32,20,23,5.19615242,164,32,20,23.42857143,5.42104742,349.25,402.8571429,374.2666667,8192,8192,0,0,0,0,0,0,0,0,8519110.946,4239828.284,4279282.663,22762.14182,10622.33285,12139.80897,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,4,13,0,1,2,2,0,0,2,6,0,0,0,2,0,0,2,7,0,1,4.71E-05,7.90E-05,0.000274181,0,0.000658989,9.39E-05,0.00015057,0.000459194,9.54E-07,0.000657082,9.35E-05,0.00014134,0.000372171,0,0.000560999,0,0,0,0,Benign
192.168.10.9_1057_69.31.33.224_80_TCP_2017-07-03 07:57:01.877484,57:01.9,192.168.10.9,1057,69.31.33.224,80,TCP,0.040688992,9,5,4,276,97,179,179,0,30.66666667,60.54016114,3665.111111,179,0,30.66666667,60.54016114,1505.44,179,0,30.66666667,60.54016114,6007.6875,204,32,20,22.66666667,4.98887652,112,32,20,22.4,4.8,92,32,20,23,5.19615242,19.4,44.75,30.66666667,8192,29200,0,0,0,0,0,0,0,0,6783.161477,2383.937186,4399.224291,221.1900482,98.30668807,122.8833601,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,8,0,0,1,1,0,0,1,4,0,0,1,1,0,0,1,4,0,0,0.00508612,0.00858429,0.019958019,3.10E-06,0.040688992,0.01017225,0.01013488,0.020601988,4.05E-06,0.040688992,0.00689499,0.00931868,0.020068884,3.10E-06,0.020684958,0,0,0,0,Benign
