flow_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,duration,packets_count,fwd_packets_count,bwd_packets_count,total_payload_bytes,fwd_total_payload_bytes,bwd_total_payload_bytes,payload_bytes_max,payload_bytes_min,payload_bytes_mean,payload_bytes_std,payload_bytes_variance,fwd_payload_bytes_max,fwd_payload_bytes_min,fwd_payload_bytes_mean,fwd_payload_bytes_std,fwd_payload_bytes_variance,bwd_payload_bytes_max,bwd_payload_bytes_min,bwd_payload_bytes_mean,bwd_payload_bytes_std,bwd_payload_bytes_variance,total_header_bytes,max_header_bytes,min_header_bytes,mean_header_bytes,std_header_bytes,fwd_total_header_bytes,fwd_max_header_bytes,fwd_min_header_bytes,fwd_mean_header_bytes,fwd_std_header_bytes,bwd_total_header_bytes,bwd_max_header_bytes,bwd_min_header_bytes,bwd_mean_header_bytes,bwd_std_header_bytes,fwd_avg_segment_size,bwd_avg_segment_size,avg_segment_size,fwd_init_win_bytes,bwd_init_win_bytes,active_min,active_max,active_mean,active_std,idle_min,idle_max,idle_mean,idle_std,bytes_rate,fwd_bytes_rate,bwd_bytes_rate,packets_rate,bwd_packets_rate,fwd_packets_rate,down_up_rate,avg_fwd_bytes_per_bulk,avg_fwd_packets_per_bulk,avg_fwd_bulk_rate,avg_bwd_bytes_per_bulk,avg_bwd_packets_bulk_rate,avg_bwd_bulk_rate,fwd_bulk_state_count,fwd_bulk_total_size,fwd_bulk_per_packet,fwd_bulk_duration,bwd_bulk_state_count,bwd_bulk_total_size,bwd_bulk_per_packet,bwd_bulk_duration,fin_flag_counts,psh_flag_counts,urg_flag_counts,ece_flag_counts,syn_flag_counts,ack_flag_counts,cwr_flag_counts,rst_flag_counts,fwd_fin_flag_counts,fwd_psh_flag_counts,fwd_urg_flag_counts,fwd_ece_flag_counts,fwd_syn_flag_counts,fwd_ack_flag_counts,fwd_cwr_flag_counts,fwd_rst_flag_counts,bwd_fin_flag_counts,bwd_psh_flag_counts,bwd_urg_flag_counts,bwd_ece_flag_counts,bwd_syn_flag_counts,bwd_ack_flag_counts,bwd_cwr_flag_counts,bwd_rst_flag_counts,packets_IAT_mean,packet_IAT_std,packet_IAT_max,packet_IAT_min,packet_IAT_total,fwd_packets_IAT_mean,fwd_packets_IAT_std,fwd_packets_IAT_max,fwd_packets_IAT_min,fwd_packets_IAT_total,bwd_packets_IAT_mean,bwd_packets_IAT_std,bwd_packets_IAT_max,bwd_packets_IAT_min,bwd_packets_IAT_total,subflow_fwd_packets,subflow_bwd_packets,subflow_fwd_bytes,subflow_bwd_bytes,label
172.16.0.1_51695_192.168.10.50_80_TCP_2017-07-07 14:56:37.828287,56:37.8,172.16.0.1,51695,192.168.10.50,80,TCP,5.780200005,14,8,6,11615,20,11595,5840,0,829.6428571,1803.661419,3253194.515,5840,0,829.6428571,1803.661419,43.75,5840,0,829.6428571,1803.661419,5462214.583,304,32,20,21.71428571,4.19912527,172,32,20,21.5,3.96862697,132,32,20,22,4.47213595,2.5,1932.5,829.6428571,8192,29200,0,0,0,0,0,0,0,0,2009.446038,3.460087883,2005.98595,2.422061518,1.038026365,1.384035153,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,13,0,1,0,1,0,0,1,7,0,1,1,1,0,0,1,6,0,0,0.44463077,1.34785077,5.068025827,4.60E-05,5.780200005,0.82574286,1.74909841,5.068025827,6.20E-05,5.780200005,0.14213443,0.28329486,0.70872283,4.60E-05,0.71067214,8,6,20,20,DDoS_LOIT
172.16.0.1_51694_192.168.10.50_80_TCP_2017-07-07 14:56:37.551136,56:37.6,172.16.0.1,51694,192.168.10.50,80,TCP,6.057224989,15,9,6,11615,20,11595,5755,0,774.3333333,1740.546721,3029502.889,5755,0,774.3333333,1740.546721,39.50617284,5755,0,774.3333333,1740.546721,5338114.583,324,32,20,21.6,4.07921561,192,32,20,21.33333333,3.77123617,132,32,20,22,4.47213595,2.222222222,1932.5,774.3333333,8192,29200,0,0,0,0,0,0,0,0,1917.544754,3.301842021,1914.242912,2.476381516,0.990552606,1.48582891,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,14,0,1,0,1,0,0,1,8,0,1,1,1,0,0,1,6,0,0,0.43265893,1.31061758,5.069406986,1.88E-05,6.057224989,0.75715312,1.6615232,5.069406986,1.88E-05,6.057224989,0.19711361,0.39385615,0.98482585,4.79E-05,0.985568047,9,6,20,20,DDoS_LOIT
172.16.0.1_51696_192.168.10.50_80_TCP_2017-07-07 14:56:37.840179,56:37.8,172.16.0.1,51696,192.168.10.50,80,TCP,5.768119097,13,8,5,11615,20,11595,10135,0,893.4615385,2695.761192,7267128.402,10135,0,893.4615385,2695.761192,43.75,10135,0,893.4615385,2695.761192,15592204,284,32,20,21.84615385,4.32961455,172,32,20,21.5,3.96862697,112,32,20,22.4,4.8,2.5,2319,893.4615385,8192,29200,0,0,0,0,0,0,0,0,2013.654678,3.467334787,2010.187343,2.253767612,0.866833697,1.386933915,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,12,0,1,0,1,0,0,1,7,0,1,1,1,0,0,1,5,0,0,0.48067659,1.39552673,5.06468606,3.10E-06,5.768119097,0.82401701,1.74808625,5.06468606,3.10E-06,5.768119097,0.17548048,0.30344649,0.701065063,4.05E-06,0.70192194,8,5,20,20,DDoS_LOIT
172.16.0.1_51697_192.168.10.50_80_TCP_2017-07-07 14:56:37.863624,56:37.9,172.16.0.1,51697,192.168.10.50,80,TCP,5.745692968,14,8,6,11615,20,11595,4380,0,829.6428571,1615.149777,2608708.801,4380,0,829.6428571,1615.149777,43.75,4380,0,829.6428571,1615.149777,3958414.583,304,32,20,21.71428571,4.19912527,172,32,20,21.5,3.96862697,132,32,20,22,4.47213595,2.5,1932.5,829.6428571,8192,29200,0,0,0,0,0,0,0,0,2021.514213,3.48086821,2018.033345,2.436607747,1.044260463,1.392347284,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,13,0,1,0,1,0,0,1,7,0,1,1,1,0,0,1,6,0,0,0.44197638,1.13749272,4.069010019,1.91E-06,5.745692968,0.82081328,1.4465119,4.069010019,3.81E-06,5.745692968,0.33501277,0.6696291,1.674270868,1.91E-06,1.675063848,4,3,10,10,DDoS_LOIT
172.16.0.1_51698_192.168.10.50_80_TCP_2017-07-07 14:56:37.875209,56:37.9,172.16.0.1,51698,192.168.10.50,80,TCP,5.731971979,13,8,5,11615,20,11595,7215,0,893.4615385,2163.747981,4681805.325,7215,0,893.4615385,2163.747981,43.75,7215,0,893.4615385,2163.747981,8870364,284,32,20,21.84615385,4.32961455,172,32,20,21.5,3.96862697,112,32,20,22.4,4.8,2.5,2319,893.4615385,8192,29200,0,0,0,0,0,0,0,0,2026.353241,3.489200588,2022.864041,2.267980382,0.872300147,1.395680235,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,12,0,1,0,1,0,0,1,7,0,1,1,1,0,0,1,5,0,0,0.47766433,1.17391776,4.060844183,2.86E-06,5.731971979,0.81885314,1.44341626,4.060844183,2.86E-06,5.731971979,0.417373,0.72244313,1.668681145,4.05E-06,1.669492006,4,2.5,10,10,DDoS_LOIT
172.16.0.1_51699_192.168.10.50_80_TCP_2017-07-07 14:56:38.191694,56:38.2,172.16.0.1,51699,192.168.10.50,80,TCP,5.417607069,14,8,6,11615,20,11595,7300,0,829.6428571,1960.738258,3844494.515,7300,0,829.6428571,1960.738258,43.75,7300,0,829.6428571,1960.738258,6841914.583,304,32,20,21.71428571,4.19912527,172,32,20,21.5,3.96862697,132,32,20,22,4.47213595,2.5,1932.5,829.6428571,8192,29200,0,0,0,0,0,0,0,0,2143.935478,3.691666772,2140.243811,2.58416674,1.107500032,1.476666709,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,13,0,1,0,1,0,0,1,7,0,1,1,1,0,0,1,6,0,0,0.41673901,1.06097224,3.76346612,2.86E-06,5.417607069,0.77394387,1.34701468,3.76346612,0.000191927,5.417607069,0.33048038,0.66057481,1.651629925,2.86E-06,1.652401924,4,3,10,10,DDoS_LOIT
172.16.0.1_51700_192.168.10.50_80_TCP_2017-07-07 14:56:38.548261,56:38.5,172.16.0.1,51700,192.168.10.50,80,TCP,5.06101203,14,8,6,11615,20,11595,5840,0,829.6428571,1793.805277,3217737.372,5840,0,829.6428571,1793.805277,43.75,5840,0,829.6428571,1793.805277,5379481.25,304,32,20,21.71428571,4.19912527,172,32,20,21.5,3.96862697,132,32,20,22,4.47213595,2.5,1932.5,829.6428571,8192,29200,0,0,0,0,0,0,0,0,2294.995533,3.951778791,2291.043754,2.766245154,1.185533637,1.580711516,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,13,0,1,0,1,0,0,1,7,0,1,1,1,0,0,1,6,0,0,0.38930862,1.03109084,3.753318071,4.05E-06,5.06101203,0.72300172,1.31660549,3.753318071,4.82E-05,5.06101203,0.26120701,0.52205001,1.305306911,4.05E-06,1.306035042,4,3,10,10,DDoS_LOIT
172.16.0.1_51701_192.168.10.50_80_TCP_2017-07-07 14:56:38.550037,56:38.5,172.16.0.1,51701,192.168.10.50,80,TCP,5.059278011,14,8,6,11615,20,11595,5840,0,829.6428571,1793.805277,3217737.372,5840,0,829.6428571,1793.805277,43.75,5840,0,829.6428571,1793.805277,5379481.25,304,32,20,21.71428571,4.19912527,172,32,20,21.5,3.96862697,132,32,20,22,4.47213595,2.5,1932.5,829.6428571,8192,29200,0,0,0,0,0,0,0,0,2295.78212,3.953133225,2291.828987,2.767193257,1.185939967,1.58125329,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,13,0,1,0,1,0,0,1,7,0,1,1,1,0,0,1,6,0,0,0.38917523,1.02876554,3.741132975,1.91E-06,5.059278011,0.722754,1.31328631,3.741132975,2.86E-06,5.059278011,0.26330838,0.52628385,1.315876007,1.91E-06,1.31654191,4,3,10,10,DDoS_LOIT
172.16.0.1_51702_192.168.10.50_80_TCP_2017-07-07 14:56:38.553013,56:38.6,172.16.0.1,51702,192.168.10.50,80,TCP,5.055311918,14,8,6,11615,20,11595,5840,0,829.6428571,1793.805277,3217737.372,5840,0,829.6428571,1793.805277,43.75,5840,0,829.6428571,1793.805277,5379481.25,304,32,20,21.71428571,4.19912527,172,32,20,21.5,3.96862697,132,32,20,22,4.47213595,2.5,1932.5,829.6428571,8192,29200,0,0,0,0,0,0,0,0,2297.583253,3.956234615,2293.627018,2.76936423,1.186870384,1.582493846,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,13,0,1,0,1,0,0,1,7,0,1,1,1,0,0,1,6,0,0,0.38887015,1.02759072,3.7361691,1.91E-06,5.055311918,0.72218742,1.31173477,3.7361691,4.05E-06,5.055311918,0.2635056,0.52668366,1.316872835,1.91E-06,1.317528009,4,3,10,10,DDoS_LOIT
172.16.0.1_51703_192.168.10.50_80_TCP_2017-07-07 14:56:39.196335,56:39.2,172.16.0.1,51703,192.168.10.50,80,TCP,4.412936926,14,8,6,11615,20,11595,5840,0,829.6428571,1793.805277,3217737.372,5840,0,829.6428571,1793.805277,43.75,5840,0,829.6428571,1793.805277,5379481.25,304,32,20,21.71428571,4.19912527,172,32,20,21.5,3.96862697,132,32,20,22,4.47213595,2.5,1932.5,829.6428571,8192,29200,0,0,0,0,0,0,0,0,2632.033993,4.532129132,2627.501864,3.172490392,1.35963874,1.812851653,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,13,0,1,0,1,0,0,1,7,0,1,1,1,0,0,1,6,0,0,0.33945669,0.86444734,3.067996979,3.10E-06,4.412936926,0.63041956,1.09757368,3.067996979,4.82E-05,4.412936926,0.26849818,0.5365514,1.341600895,3.10E-06,1.342490911,4,3,10,10,DDoS_LOIT
172.16.0.1_51704_192.168.10.50_80_TCP_2017-07-07 14:56:39.555416,56:39.6,172.16.0.1,51704,192.168.10.50,80,TCP,4.053852797,13,8,5,11615,20,11595,5840,0,893.4615385,2091.162158,4372959.172,5840,0,893.4615385,2091.162158,43.75,5840,0,893.4615385,2091.162158,8067364,284,32,20,21.84615385,4.32961455,172,32,20,21.5,3.96862697,112,32,20,22.4,4.8,2.5,2319,893.4615385,8192,29200,0,0,0,0,0,0,0,0,2865.175571,4.933578254,2860.241992,3.206825865,1.233394563,1.973431301,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,12,0,1,0,1,0,0,1,7,0,1,1,1,0,0,1,5,0,0,0.33782107,0.86502869,3.060436964,2.86E-06,4.053852797,0.57912183,1.06921663,3.060436964,4.79E-05,4.053852797,0.24798495,0.42910123,0.991209984,2.86E-06,0.991939783,8,5,20,20,DDoS_LOIT
172.16.0.1_51705_192.168.10.50_80_TCP_2017-07-07 14:56:39.570989,56:39.6,172.16.0.1,51705,192.168.10.50,80,TCP,4.038327217,14,8,6,11615,20,11595,4380,0,829.6428571,1620.628697,2626437.372,4380,0,829.6428571,1620.628697,43.75,4380,0,829.6428571,1620.628697,3999781.25,304,32,20,21.71428571,4.19912527,172,32,20,21.5,3.96862697,132,32,20,22,4.47213595,2.5,1932.5,829.6428571,8192,29200,0,0,0,0,0,0,0,0,2876.190902,4.952545677,2871.238356,3.466781974,1.485763703,1.981018271,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,13,0,1,0,1,0,0,1,7,0,1,1,1,0,0,1,6,0,0,0.31064056,0.72833425,2.07034111,2.86E-06,4.038327217,0.57690389,0.91211936,2.07034111,2.86E-06,4.038327217,0.39328799,0.78624401,1.965775967,3.10E-06,1.966439962,4,3,10,10,DDoS_LOIT
172.16.0.1_51706_192.168.10.50_80_TCP_2017-07-07 14:56:39.868086,56:39.9,172.16.0.1,51706,192.168.10.50,80,TCP,3.740257978,13,8,5,11615,20,11595,10135,0,893.4615385,2695.761192,7267128.402,10135,0,893.4615385,2695.761192,43.75,10135,0,893.4615385,2695.761192,15592204,284,32,20,21.84615385,4.32961455,172,32,20,21.5,3.96862697,112,32,20,22.4,4.8,2.5,2319,893.4615385,8192,29200,0,0,0,0,0,0,0,0,3105.400768,5.347224741,3100.053544,3.475696082,1.336806185,2.138889896,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,12,0,1,0,1,0,0,1,7,0,1,1,1,0,0,1,5,0,0,0.31168816,0.70076554,2.059782028,6.91E-06,3.740257978,0.53432257,0.85046244,2.059782028,1.91E-05,3.740257978,0.41973025,0.72650975,1.678081989,6.91E-06,1.678920984,4,2.5,10,10,DDoS_LOIT
172.16.0.1_51707_192.168.10.50_80_TCP_2017-07-07 14:56:39.868112,56:39.9,172.16.0.1,51707,192.168.10.50,80,TCP,3.740233898,13,8,5,11615,20,11595,5840,0,893.4615385,2091.162158,4372959.172,5840,0,893.4615385,2091.162158,43.75,5840,0,893.4615385,2091.162158,8067364,284,32,20,21.84615385,4.32961455,172,32,20,21.5,3.96862697,112,32,20,22.4,4.8,2.5,2319,893.4615385,8192,29200,0,0,0,0,0,0,0,0,3105.420761,5.347259167,3100.073502,3.475718459,1.336814792,2.138903667,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,12,0,1,0,1,0,0,1,7,0,1,1,1,0,0,1,5,0,0,0.31168616,0.70063469,2.056566,4.05E-06,3.740233898,0.53431913,0.85027411,2.056566,4.89E-05,3.740233898,0.4205125,0.72795248,1.681363106,4.05E-06,1.68204999,4,2.5,10,10,DDoS_LOIT
